,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
251,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap172,-316.886657715,stress
252,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap173,21.6861171722,stress
253,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap173,426.678131104,stress
254,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap173,991.150024414,stress
255,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap173,237.149719238,stress
256,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap173,-10.2525262833,stress
257,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap173,288.334472656,stress
258,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap174,160.383850098,stress
259,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap174,115.219963074,stress
260,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap174,1794.94836426,stress
261,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap174,45.2071228027,stress
262,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap174,2299.54345703,stress
263,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap174,955.010803223,stress
